symbol,tech_cluster,tech_type,vol,tail_1pct,skew,kurt,corr_to_mkt,beta_to_mkt,pc1_abs_loading,mom_7d,mom_30d,top_corr_peers,proxy_peer,proxy_hedge_ratio,proxy_spread_stability,fund__mcap_log,fund__fdv_log,fund__fdv_to_mcap,fund__n_categories,fund_cluster,has_fundamentals,combined_type,combined_label
LTC-USD,0,"low-vol, thin-tail, high-beta, pos-mom",0.006282521939853,0.0364725338277801,-0.7269433431790202,8.165746191075439,0.8757725300459613,0.8360445685887286,0.1418965526324209,0.0,0.0387626503723497,LINK-USD:0.85;ADA-USD:0.83;SUI-USD:0.81,LINK-USD,0.8816150159393544,0.2245498043351075,,,,,,False,"low-vol, thin-tail, high-beta, pos-mom",T0
CAKE-USD,0,"low-vol, thin-tail, high-beta, pos-mom",0.0062403438027969,0.0353151533485831,-0.6205347391989562,7.165598185580613,0.8102045510895675,0.7682583561907733,0.1319374931493618,0.0,0.016291698991468,BNB-USD:0.85;LINK-USD:0.80;ETH-USD:0.79,BNB-USD,1.0890305111718523,0.1331853972062885,,,,,,False,"low-vol, thin-tail, high-beta, pos-mom",T0
SOMI-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0158109665769278,0.0919779814281787,1.8324095007490255,39.72887543645233,0.4154170512833023,0.9980374466342125,0.0616527888246932,0.0,0.1127136752136745,OPEN-USD:0.35;EIGEN-USD:0.34;LTC-USD:0.34,OPEN-USD,0.935306200413946,0.9031950991910764,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
AVNT-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0132147453778553,0.0770884936559827,1.4193628575895134,15.490711411303517,0.4985611894235311,1.0011089970744875,0.0771473958521401,0.0,-0.0795279630579788,LTC-USD:0.43;BMT-USD:0.43;ENA-USD:0.43,LTC-USD,1.5134808402371696,0.3335446515080845,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
PUMP-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0125387019741141,0.0708239519668312,0.5108857791831015,4.424004087221562,0.7073210200682032,1.3476379789092023,0.1124295699833026,0.0,-0.0005197505197516,PENGU-USD:0.65;ENA-USD:0.65;SUI-USD:0.64,PENGU-USD,0.4027500738392215,0.8005036452880985,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
XPL-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0122504929160903,0.0700278047375733,0.0225857155174086,4.386889421291924,0.7267053840456482,1.352745314901754,0.1154260357613396,0.0,0.1375838926174519,ENA-USD:0.67;PENGU-USD:0.66;ARB-USD:0.66,ENA-USD,0.7038067847419032,0.4059443814985007,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
BIO-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.011773450916344,0.065880079841727,0.9789513006783171,13.569455201021592,0.6768282351873662,1.210838837745258,0.1076262784998162,0.0,-0.1004184100418397,ENA-USD:0.61;ONDO-USD:0.61;ARB-USD:0.61,ENA-USD,0.9403671862134916,0.3346459130672735,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
LINEA-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0112978411235955,0.061234771785315,0.6849486447326141,15.723307606377,0.663761193214705,1.139492361036328,0.104864980300758,0.0,-0.1260273972602728,ENA-USD:0.60;ARB-USD:0.59;ONDO-USD:0.59,ENA-USD,0.997432448826685,0.2119595377088767,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
ZEN-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0112977021851064,0.0651301266184345,0.601877149472312,10.495498538169594,0.6576670052368114,1.129016459818414,0.1045549994786028,0.0,-0.0801919122686758,NEAR-USD:0.59;ZEC-USD:0.59;LINK-USD:0.59,NEAR-USD,1.1540548536207842,0.4560940248000183,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
OPEN-USD,1,"high-vol, fat-tail, high-beta, neg-mom",0.0112135535062498,0.0609477705023696,0.5603255053997881,12.704747340993,0.5377162668392318,0.9162216116790328,0.0829441797351231,0.0,-0.1497418244406199,ARB-USD:0.46;LINK-USD:0.45;CFX-USD:0.45,ARB-USD,0.1372596271445024,0.7482412019482312,,,,,,False,"high-vol, fat-tail, high-beta, neg-mom",T1
